rank,搭配词,共现频数,全局频率,左侧,右侧,MI值
11936,泪流满面/l,1,4,0,1,3.3348
11937,检阅/v,1,4,1,0,3.3348
11938,黏/a,1,4,1,0,3.3348
11939,吉姆/nrt,1,4,0,1,3.3348
11940,缩回/v,1,4,0,1,3.3348
11941,认同/v,1,4,1,0,3.3348
11942,不尽/d,1,4,1,0,3.3348
11943,书本/n,1,4,1,0,3.3348
11944,不容/n,1,4,0,1,3.3348
11945,喷嚏/v,1,4,1,0,3.3348
11946,咝咝/n,1,4,1,0,3.3348
11947,占有/v,1,4,0,1,3.3348
11948,叶秋萍/nr,1,4,1,0,3.3348
11949,紧贴在/l,1,4,0,1,3.3348
11950,摆在/v,1,4,1,0,3.3348
11951,诗句/n,1,4,1,0,3.3348
11952,波瑞纳/nr,1,4,0,1,3.3348
11953,右侧/f,1,4,1,0,3.3348
11954,上尉/n,1,4,0,1,3.3348
11955,谷地/n,1,4,1,0,3.3348
11956,扼住/v,1,4,0,1,3.3348
11957,嘶喊/v,1,4,0,1,3.3348
11958,眠/vg,1,4,1,0,3.3348
11959,气势汹汹/i,1,4,0,1,3.3348
11960,吼叫声/n,1,4,0,1,3.3348
11961,叽/o,1,4,1,0,3.3348
11962,较/zg,1,4,1,0,3.3348
11963,只手/d,1,4,0,1,3.3348
11964,皮鞋/n,1,4,1,0,3.3348
11965,铁条/n,1,4,1,0,3.3348
11966,违背/v,1,4,1,0,3.3348
11967,内斯/ns,1,4,0,1,3.3348
11968,杜甫/nr,1,4,0,1,3.3348
11969,咱家/r,1,4,1,0,3.3348
11970,火星/n,1,4,1,0,3.3348
11971,小坂/nr,1,4,1,0,3.3348
11972,特征/n,1,4,1,0,3.3348
11973,纸条/n,1,4,1,0,3.3348
11974,藤蔓/n,1,4,1,0,3.3348
11975,没头没脑/l,1,4,0,1,3.3348
11976,麻雀/n,1,4,0,1,3.3348
11977,遭/v,1,4,1,0,3.3348
11978,碉/n,1,4,1,0,3.3348
11979,健壮/a,1,4,1,0,3.3348
11980,一路上/l,1,4,0,1,3.3348
11981,折腾/v,1,4,1,0,3.3348
11982,走下/v,1,4,0,1,3.3348
11983,放纵/v,1,4,1,0,3.3348
11984,货物/n,1,4,0,1,3.3348
11985,三圈/m,1,4,1,0,3.3348
11986,武士/n,1,4,1,0,3.3348
11987,煮/v,1,4,1,0,3.3348
11988,教官/n,1,4,0,1,3.3348
11989,田/nr,1,4,1,0,3.3348
11990,十字路口/l,1,4,1,0,3.3348
11991,萨丽娅/nr,1,4,1,0,3.3348
11992,踱步/v,1,4,1,0,3.3348
11993,会儿/n,1,4,1,0,3.3348
11994,盖亚/nrt,1,4,1,0,3.3348
11995,肆虐/v,1,4,1,0,3.3348
11996,跨进/v,1,4,1,0,3.3348
11997,布/n,1,4,1,0,3.3348
11998,开灯/v,1,4,1,0,3.3348
11999,呆然/z,1,4,0,1,3.3348
12000,两句话/l,1,4,1,0,3.3348
12001,店里/n,1,4,1,0,3.3348
12002,一瞥/n,1,4,1,0,3.3348
12003,扫荡/v,1,4,1,0,3.3348
12004,莫德/nr,1,4,1,0,3.3348
12005,曲子/n,1,4,1,0,3.3348
12006,天醉/nr,1,4,0,1,3.3348
12007,英/j,1,4,0,1,3.3348
12008,懒洋洋/z,1,4,1,0,3.3348
12009,白玫瑰/nr,1,4,1,0,3.3348
12010,公公/n,1,4,1,0,3.3348
12011,揉搓/v,1,4,0,1,3.3348
12012,时钟/n,1,4,1,0,3.3348
12013,调转/vn,1,4,0,1,3.3348
12014,翠环/nr,1,4,1,0,3.3348
12015,局/n,1,4,1,0,3.3348
12016,宣称/v,1,4,1,0,3.3348
12017,疾驰/v,1,4,1,0,3.3348
12018,提着/v,1,4,1,0,3.3348
12019,问好/v,1,4,1,0,3.3348
12020,美妙/a,1,4,1,0,3.3348
12021,一两个/m,1,4,0,1,3.3348
12022,拍打/v,1,4,1,0,3.3348
12023,割/v,1,4,0,1,3.3348
12024,铁棒/n,1,4,0,1,3.3348
12025,红着脸/l,1,4,0,1,3.3348
12026,惊雷/v,1,4,0,1,3.3348
12027,记忆里/n,1,4,1,0,3.3348
12028,机子/n,1,4,1,0,3.3348
12029,蹲下/v,1,4,0,1,3.3348
12030,多长时间/n,1,4,1,0,3.3348
12031,触电/v,1,4,0,1,3.3348
12032,复员/n,1,4,0,1,3.3348
12033,夸夸其谈/i,1,4,1,0,3.3348
12034,湿润/n,1,4,0,1,3.3348
12035,长枪/n,1,4,1,0,3.3348
12036,和平/nz,1,4,0,1,3.3348
12037,咆哮起来/l,1,4,1,0,3.3348
12038,喜出望外/i,1,4,0,1,3.3348
12039,光泽/n,1,4,0,1,3.3348
12040,光照/n,1,4,0,1,3.3348
12041,前程/n,1,4,0,1,3.3348
12042,光顾/v,1,4,0,1,3.3348
12043,感想/v,1,4,1,0,3.3348
12044,垮/v,1,4,0,1,3.3348
12045,寒颤/n,1,4,0,1,3.3348
12046,精彩/n,1,4,1,0,3.3348
12047,一套/m,1,4,0,1,3.3348
12048,魅力/n,1,4,0,1,3.3348
12049,确切/ad,1,4,1,0,3.3348
12050,想不出/v,1,4,0,1,3.3348
12051,磨/v,1,4,1,0,3.3348
12052,难为情/l,1,4,1,0,3.3348
12053,泡泡/n,1,4,0,1,3.3348
12054,逸/vg,1,4,1,0,3.3348
12055,汗/zg,1,4,1,0,3.3348
12056,迟早/d,1,4,1,0,3.3348
12057,歌词/n,1,4,0,1,3.3348
12058,腋下/s,1,4,0,1,3.3348
12059,烟筒/n,1,4,1,0,3.3348
12060,刻意/v,1,4,1,0,3.3348
12061,寻求/v,1,4,1,0,3.3348
12062,尔后/c,1,4,0,1,3.3348
12063,承诺/v,1,4,0,1,3.3348
12064,方才/n,1,4,1,0,3.3348
12065,墨西哥/ns,1,4,1,0,3.3348
12066,出汗/v,1,4,0,1,3.3348
12067,这么些/r,1,4,0,1,3.3348
12068,写下/v,1,4,0,1,3.3348
12069,热腾腾/z,1,4,1,0,3.3348
12070,上车/n,1,4,1,0,3.3348
12071,嗵/o,1,4,0,1,3.3348
12072,店门/n,1,4,0,1,3.3348
12073,那一/r,1,4,1,0,3.3348
12074,湖边/s,1,4,1,0,3.3348
12075,平息/n,1,4,1,0,3.3348
12076,奎妮/nrt,1,4,1,0,3.3348
12077,如实/d,1,4,0,1,3.3348
12078,穿戴/v,1,4,0,1,3.3348
12079,回信/v,1,4,0,1,3.3348
12080,小城/n,1,4,0,1,3.3348
12081,恋人/n,1,4,1,0,3.3348
12082,负/v,1,4,0,1,3.3348
12083,温馨/nr,1,4,1,0,3.3348
12084,丹尼/nr,1,4,1,0,3.3348
12085,屋/s,1,4,1,0,3.3348
12086,冷落/v,1,4,0,1,3.3348
12087,罗拉/nrt,1,4,1,0,3.3348
12088,亲事/n,1,4,1,0,3.3348
12089,急事/n,1,4,1,0,3.3348
12090,骑兵/n,1,4,1,0,3.3348
12091,慌慌张张/z,1,4,0,1,3.3348
12092,物体/n,1,4,1,0,3.3348
12093,希楞柱/ns,1,4,1,0,3.3348
12094,一堵/m,1,4,0,1,3.3348
12095,一出/m,1,4,0,1,3.3348
12096,防备/v,1,4,1,0,3.3348
12097,巴不得/l,1,4,1,0,3.3348
12098,顺便/ad,1,4,0,1,3.3348
12099,黑压压/z,1,4,1,0,3.3348
12100,十五/m,1,4,1,0,3.3348
12101,南北/ns,1,4,0,1,3.3348
12102,真象/n,1,4,1,0,3.3348
12103,一对对/m,1,4,0,1,3.3348
12104,讲解/v,1,4,1,0,3.3348
12105,无依无靠/i,1,4,1,0,3.3348
12106,挖/v,1,4,0,1,3.3348
12107,杭忆/nr,1,4,1,0,3.3348
12108,麦克白/nr,1,4,1,0,3.3348
12109,前胸/n,1,4,1,0,3.3348
12110,神灯/n,1,4,1,0,3.3348
12111,爱德华/nr,1,4,1,0,3.3348
12112,木门/n,1,4,0,1,3.3348
12113,政委/n,1,4,1,0,3.3348
12114,小人儿/nr,1,4,1,0,3.3348
12115,回廊/n,1,4,0,1,3.3348
12116,湾/zg,1,4,0,1,3.3348
12117,奥/j,1,4,0,1,3.3348
12118,戏台/n,1,4,0,1,3.3348
12119,尊重/a,1,4,1,0,3.3348
12120,克雷/nr,1,4,1,0,3.3348
12121,默尔/nrt,1,4,1,0,3.3348
12122,头天/t,1,4,1,0,3.3348
12123,彷佛/v,1,4,1,0,3.3348
12124,自家/r,1,4,0,1,3.3348
12125,警察局/n,1,4,0,1,3.3348
12126,徽章/n,1,4,1,0,3.3348
12127,降/v,1,4,1,0,3.3348
12128,裁缝/n,1,4,0,1,3.3348
12129,宫殿/nr,1,4,1,0,3.3348
12130,卡马/nz,1,4,1,0,3.3348
12131,整夜/b,1,4,1,0,3.3348
12132,向东/nr,1,4,1,0,3.3348
12133,攻打/v,1,4,0,1,3.3348
12134,错综复杂/i,1,4,0,1,3.3348
12135,旅途/n,1,4,1,0,3.3348
12136,打字机/l,1,4,0,1,3.3348
12137,挂满/v,1,4,0,1,3.3348
12138,夹杂着/v,1,4,0,1,3.3348
12139,打乱/v,1,4,0,1,3.3348
12140,有效/a,1,4,0,1,3.3348
12141,卡拉/nrt,1,4,1,0,3.3348
12142,辩解/v,1,4,0,1,3.3348
12143,布里/nrt,1,4,0,1,3.3348
12144,划出/v,1,4,0,1,3.3348
12145,划过/v,1,4,0,1,3.3348
12146,亲手/d,1,4,1,0,3.3348
12147,去向/v,1,4,0,1,3.3348
12148,刮过/v,1,4,0,1,3.3348
12149,他杀/vn,1,4,1,0,3.3348
12150,况且/c,1,4,1,0,3.3348
12151,预先/vn,1,4,1,0,3.3348
12152,詹姆斯/nr,1,4,1,0,3.3348
12153,府上/n,1,4,0,1,3.3348
12154,圪节/n,1,4,0,1,3.3348
12155,连衣裙/nr,1,4,1,0,3.3348
12156,刷/v,1,4,0,1,3.3348
12157,反/vn,1,4,0,1,3.3348
12158,里拉/nrt,1,4,0,1,3.3348
12159,背心/n,1,4,1,0,3.3348
12160,开得/v,1,4,0,1,3.3348
12161,动了动/l,1,4,0,1,3.3348
12162,动摇/v,1,4,0,1,3.3348
12163,马头/n,1,4,0,1,3.3348
12164,勾住/v,1,4,0,1,3.3348
12165,气质/n,1,4,1,0,3.3348
12166,撕裂/v,1,4,1,0,3.3348
12167,盲目/n,1,4,1,0,3.3348
12168,尔德/nrt,1,4,0,1,3.3348
12169,印/v,1,4,0,1,3.3348
12170,夏季/t,1,4,1,0,3.3348
12171,厂/n,1,4,0,1,3.3348
12172,18/m,1,4,1,0,3.3348
12173,十四岁/m,1,4,1,0,3.3348
12174,处处/v,1,4,0,1,3.3348
12175,京都/ns,1,4,0,1,3.3348
12176,异教徒/n,1,4,1,0,3.3348
12177,气恼/a,1,4,1,0,3.3348
12178,值/n,1,4,0,1,3.3348
12179,镜片/n,1,4,1,0,3.3348
12180,多尔/nrt,1,4,1,0,3.3348
12181,来源/n,1,4,1,0,3.3348
12182,故弄玄虚/i,1,4,1,0,3.3348
12183,流星/n,1,4,0,1,3.3348
12184,半兽人/i,1,4,0,1,3.3348
12185,狂/zg,1,4,0,1,3.3348
12186,数目/n,1,4,1,0,3.3348
12187,安静下来/i,1,4,0,1,3.3348
12188,梅花/nr,1,4,1,0,3.3348
12189,女生/n,1,4,1,0,3.3348
12190,心事重重/i,1,4,0,1,3.3348
12191,悄然/d,1,4,0,1,3.3348
12192,心神不定/i,1,4,0,1,3.3348
12193,忧伤/v,1,4,0,1,3.3348
12194,重庆/ns,1,4,0,1,3.3348
12195,浓烈/a,1,4,0,1,3.3348
12196,请问/v,1,4,1,0,3.3348
12197,不大/a,1,4,1,0,3.3348
12198,破口大骂/i,1,4,1,0,3.3348
12199,谷/ng,1,4,1,0,3.3348
12200,菊子/n,1,4,0,1,3.3348
12201,雕花/n,1,4,1,0,3.3348
12202,送回/v,1,4,0,1,3.3348
12203,熟/v,1,4,1,0,3.3348
12204,孩童/n,1,4,0,1,3.3348
12205,赌注/v,1,4,1,0,3.3348
12206,优点/n,1,4,1,0,3.3348
12207,默然/d,1,4,1,0,3.3348
12208,阴云密布/nr,1,4,1,0,3.3348
12209,风光/n,1,4,0,1,3.3348
12210,包袱/n,1,4,1,0,3.3348
12211,圈/q,1,4,1,0,3.3348
12212,头痛/n,1,4,0,1,3.3348
12213,噗通/o,1,4,0,1,3.3348
12214,天鹅/nz,1,4,1,0,3.3348
12215,银色/n,1,4,0,1,3.3348
12216,幼儿园/nr,1,4,1,0,3.3348
12217,对象/n,1,4,1,0,3.3348
12218,孙/zg,1,4,1,0,3.3348
12219,略带/v,1,4,1,0,3.3348
12220,漂流/a,1,4,1,0,3.3348
12221,柯察克/nr,1,4,0,1,3.3348
12222,尼/j,1,4,0,1,3.3348
12223,小艇/n,1,4,0,1,3.3348
12224,神经病/n,1,4,1,0,3.3348
12225,喀嚓/o,1,4,0,1,3.3348
12226,奥立弗/nr,1,4,0,1,3.3348
12227,延续/v,1,4,0,1,3.3348
12228,朗/nr,1,4,0,1,3.3348
12229,器/n,1,4,1,0,3.3348
12230,啼鸣/v,1,4,0,1,3.3348
12231,颤音/n,1,4,0,1,3.3348
12232,火见子/n,1,4,1,0,3.3348
12233,矮树丛/n,1,4,1,0,3.3348
12234,无线电/b,1,4,1,0,3.3348
12235,大学生/n,1,4,0,1,3.3348
12236,规模/n,1,4,0,1,3.3348
12237,跨上/v,1,4,0,1,3.3348
12238,沈绿爱/nr,1,4,0,1,3.3348
12239,路程/n,1,4,1,0,3.3348
12240,治疗/v,1,4,1,0,3.3348
12241,血色/n,1,4,0,1,3.3348
12242,哈尔/nrt,1,4,1,0,3.3348
12243,结合/v,1,4,1,0,3.3348
12244,束手无策/i,1,4,1,0,3.3348
12245,列娜/nr,1,4,0,1,3.3348
12246,顷刻/d,1,4,1,0,3.3348
12247,东张西望/nr,1,4,1,0,3.3348
12248,洞穴/n,1,4,0,1,3.3348
12249,总得/v,1,4,0,1,3.3348
12250,奶油/n,1,4,0,1,3.3348
12251,黑板/n,1,4,0,1,3.3348
12252,黄昏时分/l,1,4,1,0,3.3348
12253,页/m,1,4,0,1,3.3348
12254,环顾/v,1,4,1,0,3.3348
12255,铁丝/n,1,4,1,0,3.3348
12256,开出/v,1,4,0,1,3.3348
12257,一瓶/m,1,4,1,0,3.3348
12258,生理/vn,1,4,0,1,3.3348
12259,大小/b,1,4,1,0,3.3348
12260,火辣辣/z,1,4,1,0,3.3348
12261,做法/v,1,4,0,1,3.3348
12262,落叶/n,1,4,0,1,3.3348
12263,搂抱/v,1,4,0,1,3.3348
12264,后院/n,1,4,1,0,3.3348
12265,做饭/v,1,4,1,0,3.3348
12266,阿瑟/nrt,1,4,0,1,3.3348
12267,金鱼/n,1,4,1,0,3.3348
12268,再也不会/l,1,4,0,1,3.3348
12269,平和/a,1,4,1,0,3.3348
12270,期限/n,1,4,1,0,3.3348
12271,吸吮/v,1,4,0,1,3.3348
12272,岸上/s,1,4,1,0,3.3348
12273,更糟/n,1,4,1,0,3.3348
12274,那件事/l,1,4,0,1,3.3348
12275,传闻/n,1,4,0,1,3.3348
12276,抽打/v,1,4,0,1,3.3348
12277,捧起/v,1,4,0,1,3.3348
12278,多疑/d,1,4,1,0,3.3348
12279,呐/y,1,4,1,0,3.3348
12280,热切/a,1,4,1,0,3.3348
12281,特沃思/nr,1,4,0,1,3.3348
12282,善于/v,1,4,1,0,3.3348
12283,人用/n,1,4,0,1,3.3348
12284,看待/v,1,4,1,0,3.3348
12285,白天黑夜/i,1,4,1,0,3.3348
12286,警报/n,1,4,0,1,3.3348
12287,我军/n,1,4,1,0,3.3348
12288,扣/v,1,4,1,0,3.3348
12289,发软/a,1,4,0,1,3.3348
12290,明星/nr,1,4,1,0,3.3348
12291,疗养/n,1,4,0,1,3.3348
12292,感/vg,1,4,0,1,3.3348
12293,鲁莽/nr,1,4,1,0,3.3348
12294,启发/v,1,4,0,1,3.3348
12295,损失/n,1,4,0,1,3.3348
12296,缺/v,1,4,1,0,3.3348
12297,9/m,1,4,1,0,3.3348
12298,责怪/v,1,4,1,0,3.3348
12299,疤/n,1,4,1,0,3.3348
12300,调子/n,1,4,0,1,3.3348
12301,体温/n,1,4,1,0,3.3348
12302,思维/n,1,4,1,0,3.3348
12303,暗中/d,1,4,0,1,3.3348
12304,吓到/v,1,4,0,1,3.3348
12305,没听说过/l,1,4,1,0,3.3348
12306,变形/n,1,4,0,1,3.3348
12307,资产阶级/n,1,4,1,0,3.3348
12308,雅夏/ns,1,4,1,0,3.3348
12309,无言以对/i,1,4,0,1,3.3348
12310,可怜相/v,1,4,0,1,3.3348
12311,匆忙/z,1,4,0,1,3.3348
12312,和煦/nr,1,4,1,0,3.3348
12313,警卫/n,1,4,1,0,3.3348
12314,坦率/n,1,4,0,1,3.3348
12315,够/zg,1,4,0,1,3.3348
12316,太小/n,1,4,0,1,3.3348
12317,乞乞/v,1,4,1,0,3.3348
12318,做事/v,1,4,1,0,3.3348
12319,垂死/v,1,4,1,0,3.3348
12320,椅/ng,1,4,1,0,3.3348
12321,海中/s,1,4,1,0,3.3348
12322,无关紧要/l,1,4,0,1,3.3348
12323,宣告/n,1,4,1,0,3.3348
12324,几十年/m,1,4,1,0,3.3348
12325,认不出/v,1,4,1,0,3.3348
12326,胸腔/n,1,4,1,0,3.3348
12327,干燥/a,1,4,0,1,3.3348
12328,腼腆/a,1,4,0,1,3.3348
12329,卡/nr,1,4,1,0,3.3348
12330,醒目/v,1,4,0,1,3.3348
12331,轻柔/a,1,4,0,1,3.3348
12332,风平浪静/i,1,4,0,1,3.3348
12333,装做/v,1,4,0,1,3.3348
12334,个性/n,1,4,0,1,3.3348
12335,基本/n,1,4,1,0,3.3348
12336,一派/m,1,4,1,0,3.3348
12337,荒原/n,1,4,1,0,3.3348
12338,强风/n,1,4,0,1,3.3348
12339,呢喃/n,1,4,0,1,3.3348
12340,情欲/n,1,4,0,1,3.3348
12341,四分之一/mq,1,4,1,0,3.3348
12342,小车/n,1,4,1,0,3.3348
12343,酒精/n,1,4,1,0,3.3348
12344,狗屎/n,1,4,0,1,3.3348
12345,欢欣/a,1,4,1,0,3.3348
12346,紫/a,1,4,0,1,3.3348
12347,丰满/a,1,4,1,0,3.3348
12348,心态/n,1,4,0,1,3.3348
12349,股票/n,1,4,1,0,3.3348
12350,嗳/e,1,4,0,1,3.3348
12351,月香/n,1,4,1,0,3.3348
12352,张亮/nr,1,4,1,0,3.3348
12353,看报/v,1,4,1,0,3.3348
12354,受苦/v,1,4,1,0,3.3348
12355,活泼/a,1,4,0,1,3.3348
12356,啊呀/e,1,4,0,1,3.3348
12357,金钱/n,1,4,1,0,3.3348
12358,周敏/nr,1,4,1,0,3.3348
12359,法郎/n,1,4,0,1,3.3348
12360,贼/n,1,4,1,0,3.3348
12361,叹气/v,1,4,0,1,3.3348
12362,不得而知/i,1,4,1,0,3.3348
12363,记下/n,1,4,0,1,3.3348
12364,两片/m,1,4,0,1,3.3348
12365,图书室/n,1,4,0,1,3.3348
12366,雨衣/n,1,4,1,0,3.3348
12367,蹙/vg,1,4,1,0,3.3348
12368,罗斯/nr,1,4,1,0,3.3348
12369,小津/nr,1,4,1,0,3.3348
12370,三条/m,1,4,0,1,3.3348
12371,大桥/ns,1,4,0,1,3.3348
12372,搜查/vn,1,4,1,0,3.3348
12373,肺腑/n,1,4,1,0,3.3348
12374,图案/n,1,4,1,0,3.3348
12375,党员/n,1,4,1,0,3.3348
12376,无辜/n,1,4,0,1,3.3348
12377,向往/d,1,4,0,1,3.3348
12378,千方百计/i,1,4,1,0,3.3348
12379,表白/v,1,4,0,1,3.3348
12380,卡西/nrt,1,4,1,0,3.3348
12381,张氏/nr,1,4,1,0,3.3348
12382,循声/d,1,4,0,1,3.3348
12383,房檐/n,1,4,1,0,3.3348
12384,一战/j,1,4,1,0,3.3348
12385,亡灵/n,1,4,1,0,3.3348
12386,科拉/nrt,1,4,1,0,3.3348
12387,湖上/s,1,4,1,0,3.3348
12388,呼救/v,1,4,1,0,3.3348
12389,好听/v,1,4,0,1,3.3348
12390,连长/v,1,4,0,1,3.3348
12391,期望/v,1,4,1,0,3.3348
12392,深思/n,1,4,1,0,3.3348
12393,树篱/n,1,4,0,1,3.3348
12394,赞赏/v,1,4,1,0,3.3348
12395,驱散/v,1,4,1,0,3.3348
12396,回屋/v,1,4,1,0,3.3348
12397,维奇/nrt,1,4,1,0,3.3348
12398,细微/a,1,4,0,1,3.3348
12399,市郊/s,1,4,1,0,3.3348
12400,沼泽地/n,1,4,0,1,3.3348
12401,天国/ns,1,4,1,0,3.3348
12402,吃喝/v,1,4,1,0,3.3348
12403,迷糊/a,1,4,1,0,3.3348
12404,嗡嗡声/z,1,4,0,1,3.3348
12405,闲聊/v,1,4,1,0,3.3348
12406,洗脸/v,1,4,1,0,3.3348
12407,尔特/nrt,1,4,0,1,3.3348
12408,律/nr,1,4,0,1,3.3348
12409,价钱/n,1,4,0,1,3.3348
12410,十天/m,1,4,1,0,3.3348
12411,老太爷/nr,1,4,0,1,3.3348
12412,而/c,168,674,85,83,3.3306
12413,…/x,503,2020,403,100,3.3291
12414,）/x,35,141,24,11,3.3246
12415,”/x,1107,4481,948,159,3.3177
12416,是因为/c,15,61,11,4,3.311
12417,身子/n,29,118,12,17,3.3102
12418,这样/r,130,531,69,61,3.3046
12419,黑/a,11,45,5,6,3.3024
12420,故事/n,11,45,9,2,3.3024
12421,干什么/l,11,45,8,3,3.3024
12422,座/q,10,41,6,4,3.2992
12423,两只/m,10,41,3,7,3.2992
12424,跑/v,58,238,24,34,3.298
12425,远/a,19,78,17,2,3.2974
12426,地方/n,66,271,58,8,3.2971
12427,路/n,18,74,16,2,3.2953
12428,亚/j,9,37,9,0,3.2953
12429,声/n,32,132,17,15,3.2904
12430,水/n,15,62,10,5,3.2875
12431,者/k,14,58,10,4,3.2842
12432,刚刚/d,14,58,11,3,3.2842
12433,心灵/n,7,29,5,2,3.2842
12434,多年/m,7,29,3,4,3.2842
12435,愉快/a,7,29,3,4,3.2842
12436,双眼/m,7,29,4,3,3.2842
12437,神秘/a,7,29,5,2,3.2842
12438,自由/a,7,29,3,4,3.2842
12439,气味/n,7,29,7,0,3.2842
12440,感情/n,19,79,8,11,3.279
12441,意识/n,18,75,10,8,3.2759
12442,梦/n,12,50,7,5,3.2759
12443,以来/f,6,25,2,4,3.2759
12444,拿出/v,6,25,2,4,3.2759
12445,白色/n,6,25,4,2,3.2759
12446,看着/v,59,246,44,15,3.275
12447,而且/c,44,184,21,23,3.2707
12448,般的/u,11,46,4,7,3.2707
12449,某个/r,11,46,7,4,3.2707
12450,地面/n,10,42,7,3,3.2645
12451,总之/c,5,21,4,1,3.2645
12452,神色/n,5,21,3,2,3.2645
12453,房/n,5,21,2,3,3.2645
12454,一层/m,5,21,4,1,3.2645
12455,一大/a,5,21,2,3,3.2645
12456,底下/f,5,21,2,3,3.2645
12457,事先/d,5,21,1,4,3.2645
12458,式/k,5,21,1,4,3.2645
12459,下/f,82,345,34,48,3.2619
12460,他们/r,273,1149,128,145,3.2614
12461,来说/u,19,80,13,6,3.2608
12462,年/m,14,59,12,2,3.2596
12463,怎么办/l,9,38,7,2,3.2568
12464,椅子/n,13,55,7,6,3.2539
12465,·/x,57,242,40,17,3.2489
12466,放下/v,8,34,2,6,3.2474
12467,友谊/nr,4,17,2,2,3.2474
12468,最初/t,4,17,1,3,3.2474
12469,细/a,4,17,2,2,3.2474
12470,现象/n,4,17,2,2,3.2474
12471,夹/v,4,17,1,3,3.2474
12472,疑惑/v,4,17,0,4,3.2474
12473,村庄/n,4,17,3,1,3.2474
12474,Ｋ/x,4,17,4,0,3.2474
12475,餐厅/n,4,17,4,0,3.2474
12476,蓝色/n,4,17,3,1,3.2474
12477,不知所措/i,4,17,0,4,3.2474
12478,伙伴/n,4,17,2,2,3.2474
12479,地问/n,4,17,0,4,3.2474
12480,哆嗦/v,4,17,1,3,3.2474
12481,打电话/l,4,17,1,3,3.2474
12482,雪白/z,4,17,1,3,3.2474
12483,随时/d,4,17,4,0,3.2474
12484,没法/v,4,17,1,3,3.2474
12485,电梯/n,4,17,4,0,3.2474
12486,战斗/vn,4,17,2,2,3.2474
12487,两位/m,4,17,3,1,3.2474
12488,缓缓/d,4,17,4,0,3.2474
12489,不远/d,4,17,2,2,3.2474
12490,消逝/vn,4,17,0,4,3.2474
12491,人家/n,11,47,5,6,3.2397
12492,它/r,144,616,97,47,3.238
12493,成/v,18,77,4,14,3.238
12494,另/r,28,120,7,21,3.2353
12495,家里/s,21,90,11,10,3.2353
12496,法国/ns,7,30,5,2,3.2353
12497,斯/nr,7,30,5,2,3.2353
12498,地板/n,7,30,2,5,3.2353
12499,如/v,17,73,6,11,3.2325
12500,声/q,17,73,5,12,3.2325
12501,站住/v,10,43,2,8,3.2305
12502,不得不/d,10,43,3,7,3.2305
12503,主人/n,10,43,6,4,3.2305
12504,走廊/n,10,43,5,5,3.2305
12505,睡着/v,10,43,10,0,3.2305
12506,开始/v,74,319,31,43,3.2269
12507,被/p,152,657,68,84,3.223
12508,地上/s,31,134,10,21,3.2229
12509,姑娘/n,24,104,18,6,3.2194
12510,微笑/vn,18,78,13,5,3.2194
12511,担心/v,15,65,10,5,3.2194
12512,处/n,9,39,6,3,3.2194
12513,二/m,9,39,5,4,3.2194
12514,哎/e,6,26,3,3,3.2194
12515,桌上/s,6,26,4,2,3.2194
12516,礼子/n,6,26,4,2,3.2194
12517,旅馆/n,6,26,6,0,3.2194
12518,经历/n,6,26,5,1,3.2194
12519,敲/v,6,26,4,2,3.2194
12520,不可思议/i,6,26,2,4,3.2194
12521,约/d,6,26,2,4,3.2194
12522,空间/n,3,13,3,0,3.2194
12523,叙述/v,3,13,3,0,3.2194
12524,慌/a,3,13,2,1,3.2194
12525,区/n,3,13,2,1,3.2194
12526,温/nr,3,13,1,2,3.2194
12527,斜/v,3,13,0,3,3.2194
12528,静默/nr,3,13,2,1,3.2194
12529,怒气/n,3,13,0,3,3.2194
12530,踢/v,3,13,1,2,3.2194
12531,一言不发/i,3,13,2,1,3.2194
12532,送来/v,3,13,0,3,3.2194
12533,分钟/q,3,13,2,1,3.2194
12534,号/m,3,13,2,1,3.2194
12535,好似/v,3,13,1,2,3.2194
12536,姑妈/n,3,13,2,1,3.2194
12537,草/n,3,13,2,1,3.2194
12538,城里/s,3,13,2,1,3.2194
12539,教/v,3,13,2,1,3.2194
12540,奥/nr,3,13,3,0,3.2194
12541,泰山/ns,3,13,2,1,3.2194
12542,探/v,3,13,1,2,3.2194
12543,胡/nr,3,13,3,0,3.2194
12544,胡同/nr,3,13,0,3,3.2194
12545,逃/v,3,13,1,2,3.2194
12546,茫茫/z,3,13,2,1,3.2194
12547,架/q,3,13,2,1,3.2194
12548,无聊/a,3,13,1,2,3.2194
12549,群众/n,3,13,2,1,3.2194
12550,山顶/n,3,13,1,2,3.2194
12551,夫妇/n,3,13,2,1,3.2194
12552,敢/v,3,13,2,1,3.2194
12553,神气/n,3,13,3,0,3.2194
12554,好多/m,3,13,1,2,3.2194
12555,叔叔/n,3,13,0,3,3.2194
12556,羊/n,3,13,2,1,3.2194
12557,市长/n,3,13,1,2,3.2194
12558,受伤/v,3,13,1,2,3.2194
12559,毕业/n,3,13,3,0,3.2194
12560,栏杆/n,3,13,3,0,3.2194
12561,来/v,271,1180,80,191,3.2124
12562,过去/t,53,231,34,19,3.211
12563,这种/r,69,301,45,24,3.2097
12564,反应/vn,11,48,2,9,3.2093
12565,那边/r,11,48,6,5,3.2093
12566,头/n,52,227,28,24,3.2087
12567,明白/nr,43,188,18,25,3.2065
12568,./x,8,35,5,3,3.2056
12569,忍不住/v,8,35,5,3,3.2056
12570,撞/v,8,35,2,6,3.2056
