rank,搭配词,共现频数,全局频率,左侧,右侧,MI值
5107,南条说/l,1,1,1,0,5.3701
5108,揣摸/v,1,1,0,1,5.3701
5109,谢赏/nr,1,1,1,0,5.3701
5110,搀住/v,1,1,0,1,5.3701
5111,商务印书馆/nt,1,1,0,1,5.3701
5112,中华书局/nt,1,1,0,1,5.3701
5113,之身/r,1,1,1,0,5.3701
5114,不伦不类/i,1,1,0,1,5.3701
5115,戏园/n,1,1,1,0,5.3701
5116,搬开/v,1,1,0,1,5.3701
5117,发酒疯/l,1,1,0,1,5.3701
5118,卷住/v,1,1,0,1,5.3701
5119,小旗/nr,1,1,0,1,5.3701
5120,锁好/v,1,1,1,0,5.3701
5121,翩跹起舞/v,1,1,1,0,5.3701
5122,摇进/v,1,1,0,1,5.3701
5123,摊着/v,1,1,0,1,5.3701
5124,埃泽/nr,1,1,1,0,5.3701
5125,基耶/nrt,1,1,1,0,5.3701
5126,砍下去/v,1,1,1,0,5.3701
5127,误事/n,1,1,1,0,5.3701
5128,燕升/nr,1,1,1,0,5.3701
5129,独对/v,1,1,1,0,5.3701
5130,撇开/v,1,1,0,1,5.3701
5131,怔忡/n,1,1,1,0,5.3701
5132,船工/n,1,1,0,1,5.3701
5133,医眼/n,1,1,1,0,5.3701
5134,擎起/v,1,1,0,1,5.3701
5135,来割/v,1,1,1,0,5.3701
5136,德鲁奥/nr,1,1,1,0,5.3701
5137,邹燕/nr,1,1,1,0,5.3701
5138,松家/n,1,1,1,0,5.3701
5139,洛宁县/ns,1,1,0,1,5.3701
5140,字长/n,1,1,0,1,5.3701
5141,洛阳桥/ns,1,1,1,0,5.3701
5142,草木/n,1,1,0,1,5.3701
5143,转钮/n,1,1,1,0,5.3701
5144,收讯/n,1,1,0,1,5.3701
5145,音波/n,1,1,0,1,5.3701
5146,啰/zg,1,1,1,0,5.3701
5147,一点半/m,1,1,0,1,5.3701
5148,公卿/nr,1,1,1,0,5.3701
5149,曼希沃/nr,1,1,1,0,5.3701
5150,棉大衣/nz,1,1,1,0,5.3701
5151,问太明/nr,1,1,0,1,5.3701
5152,说书/v,1,1,1,0,5.3701
5153,改朝换代/i,1,1,0,1,5.3701
5154,俄国话/n,1,1,0,1,5.3701
5155,单词/n,1,1,1,0,5.3701
5156,改装/v,1,1,0,1,5.3701
5157,迥然/d,1,1,0,1,5.3701
5158,火筷/n,1,1,0,1,5.3701
5159,茶盅/n,1,1,0,1,5.3701
5160,奄中吃茶/l,1,1,1,0,5.3701
5161,茶钟/n,1,1,0,1,5.3701
5162,了饭/v,1,1,1,0,5.3701
5163,潸潸/z,1,1,0,1,5.3701
5164,白鸽/nr,1,1,0,1,5.3701
5165,脏水/n,1,1,1,0,5.3701
5166,绣花针/n,1,1,1,0,5.3701
5167,若干倍/m,1,1,0,1,5.3701
5168,烤模/n,1,1,0,1,5.3701
5169,放掉/v,1,1,0,1,5.3701
5170,阴雨/n,1,1,1,0,5.3701
5171,金光灿烂/z,1,1,0,1,5.3701
5172,八天/t,1,1,1,0,5.3701
5173,三四千块/m,1,1,0,1,5.3701
5174,刁来/v,1,1,0,1,5.3701
5175,无价/v,1,1,0,1,5.3701
5176,故弄玄虚/i,1,1,0,1,5.3701
5177,敞间/n,1,1,0,1,5.3701
5178,屋顶花园/n,1,1,1,0,5.3701
5179,散下/v,1,1,0,1,5.3701
5180,散伙/n,1,1,0,1,5.3701
5181,围桌/n,1,1,1,0,5.3701
5182,许多股/m,1,1,0,1,5.3701
5183,曲棍球/n,1,1,1,0,5.3701
5184,倒映在/i,1,1,0,1,5.3701
5185,准备就绪/n,1,1,1,0,5.3701
5186,整座/m,1,1,0,1,5.3701
5187,宅邸/n,1,1,0,1,5.3701
5188,钟表/n,1,1,0,1,5.3701
5189,彼得罗维奇/nrt,1,1,1,0,5.3701
5190,斗门/n,1,1,0,1,5.3701
5191,斩钉截铁/i,1,1,0,1,5.3701
5192,电影片/n,1,1,1,0,5.3701
5193,趾从/i,1,1,0,1,5.3701
5194,注入/v,1,1,0,1,5.3701
5195,无中生有/b,1,1,0,1,5.3701
5196,法则/n,1,1,1,0,5.3701
5197,放映/v,1,1,1,0,5.3701
5198,完时/ad,1,1,1,0,5.3701
5199,地记/n,1,1,0,1,5.3701
5200,爪牙/ns,1,1,1,0,5.3701
5201,无踪无影/i,1,1,0,1,5.3701
5202,虎口/ns,1,1,0,1,5.3701
5203,款/n,1,1,0,1,5.3701
5204,顾尔谦/nr,1,1,1,0,5.3701
5205,造物者/n,1,1,0,1,5.3701
5206,刮目/n,1,1,1,0,5.3701
5207,以待/v,1,1,1,0,5.3701
5208,时劳/n,1,1,0,1,5.3701
5209,石崇/nr,1,1,0,1,5.3701
5210,克雷默/nr,1,1,1,0,5.3701
5211,议/v,1,1,1,0,5.3701
5212,奔突/vn,1,1,1,0,5.3701
5213,强求/v,1,1,1,0,5.3701
5214,执拗/v,1,1,0,1,5.3701
5215,淫欲/n,1,1,0,1,5.3701
5216,白吃白喝/l,1,1,1,0,5.3701
5217,反弹/v,1,1,1,0,5.3701
5218,凤子本/nr,1,1,0,1,5.3701
5219,但过/c,1,1,1,0,5.3701
5220,高粱面/n,1,1,1,0,5.3701
5221,饼子/n,1,1,1,0,5.3701
5222,漫卷/n,1,1,1,0,5.3701
5223,高架桥/ns,1,1,1,0,5.3701
5224,骆/nr,1,1,0,1,5.3701
5225,激愤/a,1,1,0,1,5.3701
5226,适宜/a,1,1,0,1,5.3701
5227,最该/d,1,1,0,1,5.3701
5228,牙垢/n,1,1,1,0,5.3701
5229,非蓝/b,1,1,0,1,5.3701
5230,昏悖/v,1,1,0,1,5.3701
5231,许聘/v,1,1,0,1,5.3701
5232,昏/vn,1,1,0,1,5.3701
5233,眊/y,1,1,0,1,5.3701
5234,光四射/nz,1,1,0,1,5.3701
5235,昕/g,1,1,0,1,5.3701
5236,泱泱/z,1,1,1,0,5.3701
5237,沥青路面/n,1,1,1,0,5.3701
5238,彩色/n,1,1,0,1,5.3701
5239,武昌起义/l,1,1,0,1,5.3701
5240,数完/v,1,1,1,0,5.3701
5241,聪如/i,1,1,1,0,5.3701
5242,流氓/n,1,1,0,1,5.3701
5243,五色缤纷/i,1,1,0,1,5.3701
5244,从从容容/l,1,1,0,1,5.3701
5245,火燎/z,1,1,1,0,5.3701
5246,荷伊街/ns,1,1,1,0,5.3701
5247,贞贞/nr,1,1,1,0,5.3701
5248,雨曲/n,1,1,1,0,5.3701
5249,四百户/m,1,1,1,0,5.3701
5250,神采奕奕/i,1,1,1,0,5.3701
5251,空前/s,1,1,0,1,5.3701
5252,空阔/a,1,1,0,1,5.3701
5253,从此以后/l,1,1,0,1,5.3701
5254,显现出/v,1,1,0,1,5.3701
5255,击中/v,1,1,0,1,5.3701
5256,锦鸡/ns,1,1,1,0,5.3701
5257,二品/n,1,1,1,0,5.3701
5258,补服/v,1,1,1,0,5.3701
5259,晃起/v,1,1,0,1,5.3701
5260,名集/n,1,1,0,1,5.3701
5261,好心人/n,1,1,0,1,5.3701
5262,晕出/v,1,1,0,1,5.3701
5263,供氧/n,1,1,1,0,5.3701
5264,到快/d,1,1,0,1,5.3701
5265,连下/v,1,1,0,1,5.3701
5266,暗哑/a,1,1,0,1,5.3701
5267,前人/n,1,1,1,0,5.3701
5268,恶习/v,1,1,1,0,5.3701
5269,字里行间/n,1,1,1,0,5.3701
5270,悲戚/n,1,1,0,1,5.3701
5271,金斯/nr,1,1,1,0,5.3701
5272,枯柳/n,1,1,1,0,5.3701
5273,衰草/v,1,1,1,0,5.3701
5274,橱/n,1,1,0,1,5.3701
5275,搭讪/v,1,1,1,0,5.3701
5276,拆洗/v,1,1,1,0,5.3701
5277,一个三十/m,1,1,0,1,5.3701
5278,玉渊潭/nr,1,1,0,1,5.3701
5279,势子/n,1,1,1,0,5.3701
5280,永平/ns,1,1,1,0,5.3701
5281,园/zg,1,1,1,0,5.3701
5282,拱廊/n,1,1,1,0,5.3701
5283,痊愈/v,1,1,1,0,5.3701
5284,勤杂/a,1,1,0,1,5.3701
5285,犹太/nz,1,1,0,1,5.3701
5286,镇纸/n,1,1,1,0,5.3701
5287,下藏/v,1,1,1,0,5.3701
5288,胡调/n,1,1,1,0,5.3701
5289,裁判/vn,1,1,1,0,5.3701
5290,自由自在/i,1,1,1,0,5.3701
5291,贝子府/nr,1,1,1,0,5.3701
5292,辄/dg,1,1,1,0,5.3701
5293,混不惯/i,1,1,1,0,5.3701
5294,许多天/m,1,1,1,0,5.3701
5295,越来越少/l,1,1,0,1,5.3701
5296,倒不如/v,1,1,1,0,5.3701
5297,铁狮子/nr,1,1,1,0,5.3701
5298,斗胆/n,1,1,1,0,5.3701
5299,小荷/n,1,1,0,1,5.3701
5300,很密/a,1,1,1,0,5.3701
5301,难过地/d,1,1,1,0,5.3701
5302,小嘎子/nr,1,1,0,1,5.3701
5303,小方/n,1,1,0,1,5.3701
5304,踏实/a,1,1,1,0,5.3701
5305,澡堂/n,1,1,0,1,5.3701
5306,罗马尼亚语/nz,1,1,0,1,5.3701
5307,潘妮后/nr,1,1,1,0,5.3701
5308,钟锥街/n,1,1,0,1,5.3701
5309,冰寒/n,1,1,1,0,5.3701
5310,窗/n,1,1,0,1,5.3701
5311,郁结/a,1,1,1,0,5.3701
5312,地红/n,1,1,1,0,5.3701
5313,空荡/v,1,1,1,0,5.3701
5314,衾/g,1,1,0,1,5.3701
5315,二胡/n,1,1,1,0,5.3701
5316,哀弦/n,1,1,1,0,5.3701
5317,酸溜溜/z,1,1,0,1,5.3701
5318,铃兰/nr,1,1,1,0,5.3701
5319,触鼻/v,1,1,1,0,5.3701
5320,兴亡/v,1,1,0,1,5.3701
5321,针刺/n,1,1,0,1,5.3701
5322,忆起/v,25,26,0,25,5.3136
5323,心血来潮/i,34,36,1,33,5.2877
5324,雨来/t,13,14,2,11,5.2632
5325,惊觉/a,12,13,0,12,5.2547
5326,中断/ns,9,10,0,9,5.2181
5327,想起/v,811,905,7,804,5.2119
5328,西边/s,8,9,3,5,5.2002
5329,尖叫/v,14,16,1,13,5.1775
5330,咆哮/v,6,7,1,5,5.1478
5331,触动/v,6,7,1,5,5.1478
5332,冒起/v,6,7,1,5,5.1478
5333,东边/s,6,7,2,4,5.1478
5334,指指/n,6,7,0,6,5.1478
5335,天吾/nz,6,7,5,1,5.1478
5336,噗嗤/o,11,13,1,10,5.1291
5337,发觉/v,72,86,3,69,5.1138
5338,响起/v,75,90,1,74,5.1071
5339,恶心/n,10,12,2,8,5.1071
5340,无缘无故/i,10,12,2,8,5.1071
5341,扩大/v,10,12,4,6,5.1071
5342,灵机一动/i,5,6,2,3,5.1071
5343,振作起来/l,5,6,0,5,5.1071
5344,比尔/nrt,5,6,4,1,5.1071
5345,口渴/n,5,6,3,2,5.1071
5346,悲凉/a,5,6,0,5,5.1071
5347,猛的/d,5,6,1,4,5.1071
5348,夏尔/nr,5,6,4,1,5.1071
5349,剧烈地/n,5,6,0,5,5.1071
5350,变了样/l,5,6,1,4,5.1071
5351,半路/m,5,6,3,2,5.1071
5352,喃喃/o,5,6,3,2,5.1071
5353,住口/n,5,6,1,4,5.1071
5354,质夫/n,5,6,4,1,5.1071
5355,叫住/v,5,6,0,5,5.1071
5356,惨白/z,5,6,0,5,5.1071
5357,想来想去/l,5,6,5,0,5.1071
5358,惊叫/v,19,23,1,18,5.0945
5359,打住/v,9,11,1,8,5.0806
5360,之际/f,22,27,22,0,5.0747
5361,插嘴/v,17,21,2,15,5.0653
5362,悟/v,12,15,0,12,5.0482
5363,带笑/v,8,10,3,5,5.0482
5364,悟出/v,8,10,0,8,5.0482
5365,嗤/vg,4,5,0,4,5.0482
5366,蹿/v,4,5,1,3,5.0482
5367,云层/n,4,5,0,4,5.0482
5368,唱着歌/n,4,5,4,0,5.0482
5369,声浪/n,4,5,3,1,5.0482
5370,迷糊/a,4,5,2,2,5.0482
5371,土匪/n,4,5,1,3,5.0482
5372,路口/s,4,5,4,0,5.0482
5373,地球/n,4,5,1,3,5.0482
5374,大喝一声/i,4,5,0,4,5.0482
5375,正门/d,4,5,3,1,5.0482
5376,窜出/v,4,5,0,4,5.0482
5377,孤寂/a,4,5,1,3,5.0482
5378,慷慨激昂/i,4,5,1,3,5.0482
5379,脑门/n,4,5,1,3,5.0482
5380,陷/v,4,5,0,4,5.0482
5381,侯方域/nr,4,5,2,2,5.0482
5382,捂着脸/v,4,5,0,4,5.0482
5383,小玲子/nr,4,5,2,2,5.0482
5384,朴宗庆/nr,4,5,4,0,5.0482
5385,金朝/nr,4,5,2,2,5.0482
5386,想入非非/i,4,5,2,2,5.0482
5387,流星/n,4,5,2,2,5.0482
5388,萧皇后/nr,4,5,3,1,5.0482
5389,缩小/v,4,5,0,4,5.0482
5390,次郎/n,4,5,2,2,5.0482
5391,起劲/v,4,5,3,1,5.0482
5392,安妮/nrt,4,5,4,0,5.0482
5393,哈欠/nr,4,5,1,3,5.0482
5394,感得/v,4,5,0,4,5.0482
5395,暴跳/v,4,5,0,4,5.0482
5396,想到/v,438,548,28,410,5.0469
5397,意识/n,78,98,3,75,5.0408
5398,接到/v,30,38,0,30,5.0291
5399,出奇/a,7,9,4,3,5.0076
5400,不远处/s,7,9,2,5,5.0076
5401,转念/v,10,13,1,9,4.9916
5402,怎的/r,13,17,13,0,4.9831
5403,叹口气/i,16,21,2,14,4.9778
5404,发现自己/l,28,37,3,25,4.968
5405,听见/v,360,477,16,344,4.9642
5406,事来/t,15,20,0,15,4.9551
5407,仰起/v,12,16,1,11,4.9551
5408,疲劳/a,6,8,4,2,4.9551
5409,奇异/a,6,8,2,4,4.9551
5410,那一刻/r,6,8,5,1,4.9551
5411,老婆子/nr,6,8,4,2,4.9551
5412,收住/v,6,8,0,6,4.9551
5413,了结/v,3,4,1,2,4.9551
5414,芳汀/nz,3,4,2,1,4.9551
5415,双目/n,3,4,0,3,4.9551
5416,答案/n,3,4,0,3,4.9551
5417,这么回事/l,3,4,3,0,4.9551
5418,勾/v,3,4,1,2,4.9551
5419,船身/n,3,4,2,1,4.9551
5420,缺乏/v,3,4,1,2,4.9551
5421,书桌上/n,3,4,0,3,4.9551
5422,拭泪/v,3,4,0,3,4.9551
5423,一夜之间/i,3,4,2,1,4.9551
5424,栽倒/v,3,4,0,3,4.9551
5425,昨日/t,3,4,1,2,4.9551
5426,一本正经/d,3,4,0,3,4.9551
5427,狗叫/v,3,4,0,3,4.9551
5428,当口/s,3,4,3,0,4.9551
5429,花厅/n,3,4,0,3,4.9551
5430,延长/v,3,4,3,0,4.9551
5431,虞美姝/nr,3,4,3,0,4.9551
5432,刘大顺/nr,3,4,3,0,4.9551
5433,喇叭声/n,3,4,0,3,4.9551
5434,凄厉/a,3,4,0,3,4.9551
5435,来双扬/nr,3,4,2,1,4.9551
5436,亚/ns,3,4,2,1,4.9551
5437,抖动/v,3,4,2,1,4.9551
5438,觉悟/v,3,4,0,3,4.9551
5439,俘虏/n,3,4,3,0,4.9551
5440,咧嘴/v,3,4,1,2,4.9551
5441,举杯/n,3,4,3,0,4.9551
5442,滚落/v,3,4,1,2,4.9551
5443,掉过头来/i,3,4,0,3,4.9551
5444,闪出/v,3,4,0,3,4.9551
5445,收场/n,3,4,3,0,4.9551
5446,拐/n,3,4,1,2,4.9551
5447,朗声/v,3,4,0,3,4.9551
5448,刺进/v,3,4,0,3,4.9551
5449,花丛/n,3,4,0,3,4.9551
5450,侯爵/nr,3,4,2,1,4.9551
5451,街/s,3,4,1,2,4.9551
5452,陈胖/nr,3,4,3,0,4.9551
5453,传入/v,3,4,1,2,4.9551
5454,嘘/v,3,4,0,3,4.9551
5455,何秀妹/nr,3,4,2,1,4.9551
